_id,team_played,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Ravindra Jadeja,"Wankhede Stadium, Mumbai",16,278,18,14,62,1,0,0,193,10,6,144.04145077720207,27.8,RA Jadeja,Ravindra Jadeja
Joginder Sharma,"Kingsmead, Durban",1,4,0,0,4,0,0,0,3,1,0,133.33333333333331,4.0,Joginder Sharma,Joginder Sharma
Joginder Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",2,16,1,1,16,0,0,0,10,1,1,160.0,16.0,Joginder Sharma,Joginder Sharma
Joginder Sharma,"Newlands, Cape Town",1,16,0,1,16,0,0,0,15,0,1,106.66666666666667,16.0,Joginder Sharma,Joginder Sharma
Joginder Sharma,"Sawai Mansingh Stadium, Jaipur",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Joginder Sharma,Joginder Sharma
Joginder Sharma,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Joginder Sharma,Joginder Sharma
Lalit Yadav,"Arun Jaitley Stadium, Delhi",3,12,0,0,6,0,0,0,23,2,1,52.17391304347826,6.0,Lalit Yadav,Lalit Yadav
Lalit Yadav,"Barsapara Cricket Stadium, Guwahati",1,38,5,0,38,0,0,0,24,1,0,158.33333333333331,38.0,Lalit Yadav,Lalit Yadav
Lalit Yadav,"Brabourne Stadium, Mumbai",2,49,4,2,48,0,0,0,42,1,1,116.66666666666667,49.0,Lalit Yadav,Lalit Yadav
Lalit Yadav,"Dr DY Patil Sports Academy, Navi Mumbai",1,24,1,1,24,0,0,0,21,1,0,114.28571428571428,24.0,Lalit Yadav,Lalit Yadav
Lalit Yadav,"M Chinnaswamy Stadium, Bengaluru",1,4,0,0,4,0,0,0,7,1,0,57.14285714285714,4.0,Lalit Yadav,Lalit Yadav
Lalit Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",2,34,4,0,22,0,0,0,30,1,1,113.33333333333333,34.0,Lalit Yadav,Lalit Yadav
Lalit Yadav,"Maharashtra Cricket Association Stadium, Pune",1,25,2,1,25,0,0,0,22,1,0,113.63636363636364,25.0,Lalit Yadav,Lalit Yadav
Lalit Yadav,Sharjah Cricket Stadium,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,Lalit Yadav,Lalit Yadav
Lalit Yadav,"Sheikh Zayed Stadium, Abu Dhabi",1,14,1,0,14,0,0,0,15,0,1,93.33333333333333,14.0,Lalit Yadav,Lalit Yadav
Lalit Yadav,"Wankhede Stadium, Mumbai",6,95,9,3,37,0,0,0,91,5,1,104.39560439560441,19.0,Lalit Yadav,Lalit Yadav
Pat Cummins,"Arun Jaitley Stadium, Delhi",5,43,2,3,12,0,0,0,29,3,2,148.27586206896552,14.333333333333334,PJ Cummins,Pat Cummins
Pat Cummins,"Brabourne Stadium, Mumbai",3,7,1,0,4,0,0,0,7,3,0,100.0,2.3333333333333335,PJ Cummins,Pat Cummins
Pat Cummins,"Dr DY Patil Sports Academy, Navi Mumbai",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,PJ Cummins,Pat Cummins
Pat Cummins,Dubai International Cricket Stadium,2,27,1,1,15,0,0,0,21,2,0,128.57142857142858,13.5,PJ Cummins,Pat Cummins
Pat Cummins,"Eden Gardens, Kolkata",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,PJ Cummins,Pat Cummins
Pat Cummins,"Green Park, Kanpur",1,24,2,1,24,0,0,0,13,1,0,184.6153846153846,24.0,PJ Cummins,Pat Cummins
Pat Cummins,"M Chinnaswamy Stadium, Bengaluru",1,6,1,0,6,0,0,0,6,1,0,100.0,6.0,PJ Cummins,Pat Cummins
Pat Cummins,"MA Chidambaram Stadium, Chepauk, Chennai",3,6,0,1,6,0,0,0,5,3,0,120.0,2.0,PJ Cummins,Pat Cummins
Pat Cummins,"Maharashtra Cricket Association Stadium, Pune",1,56,4,6,56,1,0,0,15,0,1,373.3333333333333,56.0,PJ Cummins,Pat Cummins
Pat Cummins,"Narendra Modi Stadium, Motera, Ahmedabad",1,11,1,0,11,0,0,0,13,0,1,84.61538461538461,11.0,PJ Cummins,Pat Cummins
Pat Cummins,Sharjah Cricket Stadium,3,7,1,0,5,0,0,0,15,3,0,46.666666666666664,2.3333333333333335,PJ Cummins,Pat Cummins
Pat Cummins,"Sheikh Zayed Stadium, Abu Dhabi",6,112,7,7,53,1,0,0,78,2,4,143.5897435897436,56.0,PJ Cummins,Pat Cummins
Pat Cummins,"Wankhede Stadium, Mumbai",3,80,4,7,66,1,0,0,45,1,2,177.77777777777777,80.0,PJ Cummins,Pat Cummins
Sachithra Senanayake,"Eden Gardens, Kolkata",2,7,0,0,7,0,0,0,14,0,2,50.0,7.0,SMSM Senanayake,Sachithra Senanayake
Sachithra Senanayake,"JSCA International Stadium Complex, Ranchi",1,2,0,0,2,0,0,0,1,0,1,200.0,2.0,SMSM Senanayake,Sachithra Senanayake
Sachithra Senanayake,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,SMSM Senanayake,Sachithra Senanayake
Vidyut Sivaramakrishnan,"Arun Jaitley Stadium, Delhi",1,40,6,1,40,0,0,0,23,1,0,173.91304347826087,40.0,S Vidyut,Vidyut Sivaramakrishnan
Vidyut Sivaramakrishnan,"Dr DY Patil Sports Academy, Mumbai",1,16,1,1,16,0,0,0,14,1,0,114.28571428571428,16.0,S Vidyut,Vidyut Sivaramakrishnan
Vidyut Sivaramakrishnan,"MA Chidambaram Stadium, Chepauk, Chennai",3,62,9,1,54,1,0,0,44,3,0,140.9090909090909,20.666666666666668,S Vidyut,Vidyut Sivaramakrishnan
Vidyut Sivaramakrishnan,"Sawai Mansingh Stadium, Jaipur",1,5,1,0,5,0,0,0,10,1,0,50.0,5.0,S Vidyut,Vidyut Sivaramakrishnan
Vidyut Sivaramakrishnan,"Wankhede Stadium, Mumbai",2,22,4,0,16,0,0,0,18,2,0,122.22222222222223,11.0,S Vidyut,Vidyut Sivaramakrishnan
Vikram Singh,"MA Chidambaram Stadium, Chepauk, Chennai",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,VRV Singh,Vikram Singh
Vikram Singh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,4,1,0,4,0,0,0,2,1,0,200.0,4.0,VRV Singh,Vikram Singh
Shane Warne,"Arun Jaitley Stadium, Delhi",2,14,2,0,14,0,0,0,14,2,0,100.0,7.0,SK Warne,Shane Warne
Shane Warne,"Brabourne Stadium, Mumbai",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,SK Warne,Shane Warne
Shane Warne,"Diamond Oval, Kimberley",2,21,2,1,21,0,0,0,12,1,1,175.0,21.0,SK Warne,Shane Warne
Shane Warne,"Dr DY Patil Sports Academy, Mumbai",2,16,2,0,9,0,0,0,16,1,1,100.0,16.0,SK Warne,Shane Warne
Shane Warne,"Eden Gardens, Kolkata",2,6,0,0,3,0,0,0,10,0,2,60.0,6.0,SK Warne,Shane Warne
Shane Warne,"Holkar Cricket Stadium, Indore",1,2,0,0,2,0,0,0,9,1,0,22.22222222222222,2.0,SK Warne,Shane Warne
Shane Warne,"Kingsmead, Durban",2,18,1,0,18,0,0,0,29,2,0,62.06896551724138,9.0,SK Warne,Shane Warne
Shane Warne,"M Chinnaswamy Stadium, Bengaluru",1,4,0,0,4,0,0,0,7,1,0,57.14285714285714,4.0,SK Warne,Shane Warne
Shane Warne,"Mangaung Oval, Bloemfontein",1,6,0,1,6,0,0,0,3,1,0,200.0,6.0,SK Warne,Shane Warne
Shane Warne,"Newlands, Cape Town",3,39,3,0,34,0,0,0,44,1,2,88.63636363636364,39.0,SK Warne,Shane Warne
Shane Warne,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,5,1,0,5,0,0,0,3,0,1,166.66666666666669,5.0,SK Warne,Shane Warne
Shane Warne,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,22,2,2,22,0,0,0,9,0,1,244.44444444444446,22.0,SK Warne,Shane Warne
Shane Warne,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",2,1,0,0,1,0,0,0,2,2,0,50.0,0.5,SK Warne,Shane Warne
Shane Warne,"Sawai Mansingh Stadium, Jaipur",3,18,1,0,11,0,0,0,22,3,0,81.81818181818183,6.0,SK Warne,Shane Warne
Shane Warne,"St George's Park, Port Elizabeth",1,21,0,2,21,0,0,0,17,1,0,123.52941176470588,21.0,SK Warne,Shane Warne
Shane Warne,"SuperSport Park, Centurion",2,3,0,0,3,0,0,0,11,2,0,27.27272727272727,1.5,SK Warne,Shane Warne
Shane Warne,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,1,0,0,1,0,0,0,4,1,0,25.0,1.0,SK Warne,Shane Warne
Shane Warne,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,SK Warne,Shane Warne
Naman Ojha,"Arun Jaitley Stadium, Delhi",20,236,16,14,34,0,0,0,207,15,5,114.00966183574879,15.733333333333333,NV Ojha,Naman Ojha
Naman Ojha,"Brabourne Stadium, Mumbai",2,20,3,0,12,0,0,0,18,1,1,111.11111111111111,20.0,NV Ojha,Naman Ojha
Naman Ojha,"Diamond Oval, Kimberley",2,16,2,0,16,0,0,0,16,2,0,100.0,8.0,NV Ojha,Naman Ojha
Naman Ojha,"Dr DY Patil Sports Academy, Mumbai",1,11,0,1,11,0,0,0,9,1,0,122.22222222222223,11.0,NV Ojha,Naman Ojha
Naman Ojha,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4,62,6,2,25,0,0,0,55,4,0,112.72727272727272,15.5,NV Ojha,Naman Ojha
Naman Ojha,Dubai International Cricket Stadium,1,10,2,0,10,0,0,0,4,0,1,250.0,10.0,NV Ojha,Naman Ojha
Naman Ojha,"Eden Gardens, Kolkata",6,79,10,1,26,0,0,0,93,5,1,84.94623655913979,15.8,NV Ojha,Naman Ojha
Naman Ojha,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33,3,2,28,0,0,0,34,1,1,97.05882352941177,33.0,NV Ojha,Naman Ojha
Naman Ojha,"JSCA International Stadium Complex, Ranchi",1,19,0,1,19,0,0,0,18,1,0,105.55555555555556,19.0,NV Ojha,Naman Ojha
Naman Ojha,"Kingsmead, Durban",3,91,5,8,68,1,0,0,67,3,0,135.82089552238804,30.333333333333332,NV Ojha,Naman Ojha
Naman Ojha,"M Chinnaswamy Stadium, Bengaluru",6,87,7,3,33,0,0,0,79,6,0,110.12658227848102,14.5,NV Ojha,Naman Ojha
Naman Ojha,"MA Chidambaram Stadium, Chepauk, Chennai",5,144,11,10,94,1,0,0,96,4,1,150.0,36.0,NV Ojha,Naman Ojha
Naman Ojha,"Maharashtra Cricket Association Stadium, Pune",1,28,4,1,28,0,0,0,28,1,0,100.0,28.0,NV Ojha,Naman Ojha
Naman Ojha,"Mangaung Oval, Bloemfontein",1,9,1,0,9,0,0,0,17,1,0,52.94117647058824,9.0,NV Ojha,Naman Ojha
Naman Ojha,"Nehru Stadium, Kochi",1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,NV Ojha,Naman Ojha
Naman Ojha,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2,41,6,0,28,0,0,0,36,2,0,113.88888888888889,20.5,NV Ojha,Naman Ojha
Naman Ojha,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",18,343,17,23,79,2,0,0,257,13,5,133.46303501945525,26.384615384615383,NV Ojha,Naman Ojha
Naman Ojha,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",5,162,17,7,80,1,0,0,117,5,0,138.46153846153845,32.4,NV Ojha,Naman Ojha
Naman Ojha,"Sawai Mansingh Stadium, Jaipur",5,62,6,2,44,0,0,0,56,3,2,110.71428571428572,20.666666666666668,NV Ojha,Naman Ojha
Naman Ojha,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,16,0,1,16,0,0,0,14,0,1,114.28571428571428,16.0,NV Ojha,Naman Ojha
Naman Ojha,"St George's Park, Port Elizabeth",1,0,0,0,0,0,0,0,6,1,0,0.0,0.0,NV Ojha,Naman Ojha
Naman Ojha,"SuperSport Park, Centurion",1,52,3,3,52,1,0,0,38,0,1,136.8421052631579,52.0,NV Ojha,Naman Ojha
Naman Ojha,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,1,0,0,1,0,0,0,5,1,0,20.0,1.0,NV Ojha,Naman Ojha
Naman Ojha,"Wankhede Stadium, Mumbai",4,32,2,0,13,0,0,0,40,4,0,80.0,8.0,NV Ojha,Naman Ojha
Kuldeep Sen,"Dr DY Patil Sports Academy, Navi Mumbai",1,0,0,0,0,0,0,0,3,0,1,0.0,0.0,KR Sen,Kuldeep Sen
Eklavya Dwivedi,"Arun Jaitley Stadium, Delhi",1,5,1,0,5,0,0,0,5,1,0,100.0,5.0,ER Dwivedi,Eklavya Dwivedi
Eklavya Dwivedi,"M Chinnaswamy Stadium, Bengaluru",1,19,1,2,19,0,0,0,9,1,0,211.11111111111111,19.0,ER Dwivedi,Eklavya Dwivedi
Davy Jacobs,"Arun Jaitley Stadium, Delhi",1,1,0,0,1,0,0,0,6,1,0,16.666666666666664,1.0,DJ Jacobs,Davy Jacobs
Davy Jacobs,"M Chinnaswamy Stadium, Bengaluru",1,22,2,2,22,0,0,0,16,1,0,137.5,22.0,DJ Jacobs,Davy Jacobs
Davy Jacobs,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,32,5,1,32,0,0,0,20,1,0,160.0,32.0,DJ Jacobs,Davy Jacobs
Davy Jacobs,"Sawai Mansingh Stadium, Jaipur",1,15,0,1,15,0,0,0,15,1,0,100.0,15.0,DJ Jacobs,Davy Jacobs
Davy Jacobs,"Wankhede Stadium, Mumbai",3,22,3,0,12,0,0,0,41,3,0,53.65853658536586,7.333333333333333,DJ Jacobs,Davy Jacobs
Naveen-ul-Haq,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,13,2,0,13,0,0,0,13,1,0,100.0,13.0,Naveen-ul-Haq,Naveen-ul-Haq
Naveen-ul-Haq,"Eden Gardens, Kolkata",1,2,0,0,2,0,0,0,3,0,1,66.66666666666666,2.0,Naveen-ul-Haq,Naveen-ul-Haq
Naveen-ul-Haq,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,0,0,1,0,0,0,5,0,1,20.0,1.0,Naveen-ul-Haq,Naveen-ul-Haq
Prasidh Krishna,"Dr DY Patil Sports Academy, Navi Mumbai",1,4,0,0,4,0,0,0,7,0,1,57.14285714285714,4.0,M Prasidh Krishna,Prasidh Krishna
Prasidh Krishna,"Eden Gardens, Kolkata",2,1,0,0,1,0,0,0,5,0,2,20.0,1.0,M Prasidh Krishna,Prasidh Krishna
Prasidh Krishna,"MA Chidambaram Stadium, Chepauk, Chennai",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,M Prasidh Krishna,Prasidh Krishna
Prasidh Krishna,"Maharashtra Cricket Association Stadium, Pune",1,2,0,0,2,0,0,0,5,1,0,40.0,2.0,M Prasidh Krishna,Prasidh Krishna
Prasidh Krishna,"Narendra Modi Stadium, Motera, Ahmedabad",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,M Prasidh Krishna,Prasidh Krishna
Prasidh Krishna,Sharjah Cricket Stadium,2,2,0,0,2,0,0,0,4,0,2,50.0,2.0,M Prasidh Krishna,Prasidh Krishna
Prasidh Krishna,"Wankhede Stadium, Mumbai",2,0,0,0,0,0,0,0,1,1,1,0.0,0.0,M Prasidh Krishna,Prasidh Krishna
Chris Jordan,"Brabourne Stadium, Mumbai",1,5,0,0,5,0,0,0,5,1,0,100.0,5.0,CJ Jordan,Chris Jordan
Chris Jordan,"Dr DY Patil Sports Academy, Navi Mumbai",1,6,0,0,6,0,0,0,3,0,1,200.0,6.0,CJ Jordan,Chris Jordan
Chris Jordan,Dubai International Cricket Stadium,3,25,2,0,13,0,0,0,26,3,0,96.15384615384616,8.333333333333334,CJ Jordan,Chris Jordan
Chris Jordan,"M Chinnaswamy Stadium, Bengaluru",2,3,0,0,3,0,0,0,5,2,0,60.0,1.5,CJ Jordan,Chris Jordan
Chris Jordan,"MA Chidambaram Stadium, Chepauk, Chennai",1,4,0,0,4,0,0,0,7,1,0,57.14285714285714,4.0,CJ Jordan,Chris Jordan
Chris Jordan,"Narendra Modi Stadium, Motera, Ahmedabad",3,34,1,3,30,0,0,0,26,3,0,130.76923076923077,11.333333333333334,CJ Jordan,Chris Jordan
Chris Jordan,"Sheikh Zayed Stadium, Abu Dhabi",2,4,0,0,4,0,0,0,5,0,2,80.0,4.0,CJ Jordan,Chris Jordan
David Warner,"Arun Jaitley Stadium, Delhi",35,1047,119,31,107,9,1,0,820,31,4,127.6829268292683,33.774193548387096,DA Warner,David Warner
David Warner,"Barabati Stadium, Cuttack",1,57,4,4,57,1,0,0,33,1,0,172.72727272727272,57.0,DA Warner,David Warner
David Warner,"Barsapara Cricket Stadium, Guwahati",1,65,7,0,65,1,0,0,55,1,0,118.18181818181819,65.0,DA Warner,David Warner
David Warner,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,56,7,0,56,1,0,0,48,1,0,116.66666666666667,56.0,DA Warner,David Warner
David Warner,"Brabourne Stadium, Mumbai",5,268,38,7,92,3,0,0,166,3,2,161.44578313253012,89.33333333333333,DA Warner,David Warner
David Warner,"Buffalo Park, East London",1,21,0,1,21,0,0,0,30,1,0,70.0,21.0,DA Warner,David Warner
David Warner,"Dr DY Patil Sports Academy, Mumbai",1,46,6,2,46,0,0,0,28,1,0,164.28571428571428,46.0,DA Warner,David Warner
David Warner,"Dr DY Patil Sports Academy, Navi Mumbai",4,75,6,3,52,1,0,0,66,3,1,113.63636363636364,25.0,DA Warner,David Warner
David Warner,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",5,199,23,7,91,1,0,0,136,5,0,146.3235294117647,39.8,DA Warner,David Warner
David Warner,Dubai International Cricket Stadium,11,371,28,14,66,4,0,0,283,10,1,131.09540636042402,37.1,DA Warner,David Warner
David Warner,"Eden Gardens, Kolkata",7,158,20,4,85,1,0,0,128,7,0,123.4375,22.571428571428573,DA Warner,David Warner
David Warner,"Green Park, Kanpur",1,69,9,0,69,1,0,0,52,0,1,132.69230769230768,69.0,DA Warner,David Warner
David Warner,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4,154,19,7,79,1,0,0,105,4,0,146.66666666666666,38.5,DA Warner,David Warner
David Warner,"JSCA International Stadium Complex, Ranchi",1,90,12,3,90,1,0,0,45,1,0,200.0,90.0,DA Warner,David Warner
David Warner,"Kingsmead, Durban",2,40,5,1,36,0,0,0,29,2,0,137.93103448275863,20.0,DA Warner,David Warner
David Warner,"M Chinnaswamy Stadium, Bengaluru",8,349,34,19,69,4,0,0,214,8,0,163.0841121495327,43.625,DA Warner,David Warner
David Warner,"MA Chidambaram Stadium, Chepauk, Chennai",13,322,21,10,57,3,0,0,289,13,0,111.41868512110726,24.76923076923077,DA Warner,David Warner
David Warner,"Maharashtra Cricket Association Stadium, Pune",3,52,3,2,43,0,0,0,51,3,0,101.96078431372548,17.333333333333332,DA Warner,David Warner
David Warner,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,0,0,2,0,0,0,2,1,0,100.0,2.0,DA Warner,David Warner
David Warner,"Nehru Stadium, Kochi",1,3,0,0,3,0,0,0,7,1,0,42.857142857142854,3.0,DA Warner,David Warner
David Warner,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",4,231,25,7,70,4,0,0,171,3,1,135.08771929824562,77.0,DA Warner,David Warner
David Warner,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32,1623,151,72,126,15,3,0,1011,25,7,160.5341246290801,64.92,DA Warner,David Warner
David Warner,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1,6,0,0,6,0,0,0,7,1,0,85.71428571428571,6.0,DA Warner,David Warner
David Warner,"Saurashtra Cricket Association Stadium, Rajkot",1,74,9,0,74,1,0,0,48,0,1,154.16666666666669,74.0,DA Warner,David Warner
David Warner,"Sawai Mansingh Stadium, Jaipur",3,104,8,1,54,1,0,0,94,3,0,110.63829787234043,34.666666666666664,DA Warner,David Warner
David Warner,"Shaheed Veer Narayan Singh International Stadium, Raipur",4,207,19,9,73,3,0,0,138,2,2,150.0,103.5,DA Warner,David Warner
David Warner,Sharjah Cricket Stadium,6,163,16,4,85,2,0,0,124,5,1,131.4516129032258,32.6,DA Warner,David Warner
David Warner,"Sheikh Zayed Stadium, Abu Dhabi",6,179,14,3,47,0,0,0,151,5,1,118.5430463576159,35.8,DA Warner,David Warner
David Warner,"SuperSport Park, Centurion",2,15,1,1,15,0,0,0,10,2,0,150.0,7.5,DA Warner,David Warner
David Warner,"The Wanderers Stadium, Johannesburg",2,87,10,2,51,1,0,0,63,2,0,138.0952380952381,43.5,DA Warner,David Warner
David Warner,"Wankhede Stadium, Mumbai",9,264,32,12,66,2,0,0,168,9,0,157.14285714285714,29.333333333333332,DA Warner,David Warner
Tyron Henderson,"Kingsmead, Durban",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,T Henderson,Tyron Henderson
Tyron Henderson,"Newlands, Cape Town",1,11,0,1,11,0,0,0,15,1,0,73.33333333333333,11.0,T Henderson,Tyron Henderson
Aditya Tare,"Arun Jaitley Stadium, Delhi",2,24,1,2,17,0,0,0,17,2,0,141.1764705882353,12.0,AP Tare,Aditya Tare
Aditya Tare,"Barabati Stadium, Cuttack",1,2,0,0,2,0,0,0,3,0,1,66.66666666666666,2.0,AP Tare,Aditya Tare
Aditya Tare,"Brabourne Stadium, Mumbai",3,32,5,1,23,0,0,0,24,3,0,133.33333333333331,10.666666666666666,AP Tare,Aditya Tare
Aditya Tare,Dubai International Cricket Stadium,3,47,7,0,23,0,0,0,42,3,0,111.90476190476191,15.666666666666666,AP Tare,Aditya Tare
Aditya Tare,"Eden Gardens, Kolkata",4,43,4,2,35,0,0,0,38,4,0,113.1578947368421,10.75,AP Tare,Aditya Tare
Aditya Tare,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,22,2,2,22,0,0,0,12,1,0,183.33333333333331,22.0,AP Tare,Aditya Tare
Aditya Tare,"M Chinnaswamy Stadium, Bengaluru",1,18,3,0,18,0,0,0,17,1,0,105.88235294117648,18.0,AP Tare,Aditya Tare
Aditya Tare,"Maharashtra Cricket Association Stadium, Pune",1,0,0,0,0,0,0,0,5,1,0,0.0,0.0,AP Tare,Aditya Tare
Aditya Tare,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,8,1,0,8,0,0,0,15,2,0,53.333333333333336,4.0,AP Tare,Aditya Tare
Aditya Tare,Sharjah Cricket Stadium,1,8,1,0,8,0,0,0,10,1,0,80.0,8.0,AP Tare,Aditya Tare
Aditya Tare,"Sheikh Zayed Stadium, Abu Dhabi",1,24,2,1,24,0,0,0,22,1,0,109.09090909090908,24.0,AP Tare,Aditya Tare
Aditya Tare,"Wankhede Stadium, Mumbai",8,111,14,3,59,1,0,0,68,5,3,163.23529411764704,22.2,AP Tare,Aditya Tare
Brad Hodge,"Arun Jaitley Stadium, Delhi",4,105,8,6,54,1,0,0,67,2,2,156.71641791044777,52.5,BJ Hodge,Brad Hodge
Brad Hodge,"Buffalo Park, East London",1,73,5,3,73,1,0,0,60,1,0,121.66666666666666,73.0,BJ Hodge,Brad Hodge
Brad Hodge,"Dr DY Patil Sports Academy, Mumbai",2,52,3,3,39,0,0,0,45,2,0,115.55555555555554,26.0,BJ Hodge,Brad Hodge
Brad Hodge,"Eden Gardens, Kolkata",6,93,11,1,50,1,0,0,95,4,2,97.89473684210527,23.25,BJ Hodge,Brad Hodge
Brad Hodge,"Holkar Cricket Stadium, Indore",2,37,5,2,33,0,0,0,23,1,1,160.8695652173913,37.0,BJ Hodge,Brad Hodge
Brad Hodge,"Kingsmead, Durban",4,43,3,1,17,0,0,0,56,3,1,76.78571428571429,14.333333333333334,BJ Hodge,Brad Hodge
Brad Hodge,"M Chinnaswamy Stadium, Bengaluru",3,19,1,0,13,0,0,0,31,2,1,61.29032258064516,9.5,BJ Hodge,Brad Hodge
Brad Hodge,"MA Chidambaram Stadium, Chepauk, Chennai",3,63,4,2,51,1,0,0,53,0,3,118.86792452830188,63.0,BJ Hodge,Brad Hodge
Brad Hodge,"Maharashtra Cricket Association Stadium, Pune",1,22,3,0,22,0,0,0,19,0,1,115.78947368421053,22.0,BJ Hodge,Brad Hodge
Brad Hodge,"Nehru Stadium, Kochi",5,108,11,2,35,0,0,0,81,3,2,133.33333333333331,36.0,BJ Hodge,Brad Hodge
Brad Hodge,"Newlands, Cape Town",2,36,4,0,31,0,0,0,41,2,0,87.8048780487805,18.0,BJ Hodge,Brad Hodge
Brad Hodge,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",3,68,4,4,36,0,0,0,44,3,0,154.54545454545453,22.666666666666668,BJ Hodge,Brad Hodge
Brad Hodge,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,8,1,0,8,0,0,0,7,1,0,114.28571428571428,8.0,BJ Hodge,Brad Hodge
Brad Hodge,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",2,76,3,3,40,0,0,0,64,2,0,118.75,38.0,BJ Hodge,Brad Hodge
Brad Hodge,"Sawai Mansingh Stadium, Jaipur",15,304,23,10,48,0,0,0,221,11,4,137.55656108597285,27.636363636363637,BJ Hodge,Brad Hodge
Brad Hodge,"Sheikh Zayed Stadium, Abu Dhabi",1,1,0,0,1,0,0,0,8,1,0,12.5,1.0,BJ Hodge,Brad Hodge
Brad Hodge,"St George's Park, Port Elizabeth",2,94,13,1,70,1,0,0,65,1,1,144.6153846153846,94.0,BJ Hodge,Brad Hodge
Brad Hodge,"SuperSport Park, Centurion",1,71,4,4,71,1,0,0,44,0,1,161.36363636363635,71.0,BJ Hodge,Brad Hodge
Brad Hodge,"The Wanderers Stadium, Johannesburg",2,48,5,0,48,0,0,0,44,2,0,109.09090909090908,24.0,BJ Hodge,Brad Hodge
Brad Hodge,"Wankhede Stadium, Mumbai",3,79,11,1,39,0,0,0,50,1,2,158.0,79.0,BJ Hodge,Brad Hodge
Fazalhaq Farooqi,"Narendra Modi Stadium, Motera, Ahmedabad",1,1,0,0,1,0,0,0,5,0,1,20.0,1.0,Fazalhaq Farooqi,Fazalhaq Farooqi
Fazalhaq Farooqi,"Wankhede Stadium, Mumbai",1,2,0,0,2,0,0,0,8,0,1,25.0,2.0,Fazalhaq Farooqi,Fazalhaq Farooqi
Wilkin Mota,"Diamond Oval, Kimberley",1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,WA Mota,Wilkin Mota
Wilkin Mota,"Kingsmead, Durban",2,10,0,0,5,0,0,0,16,2,0,62.5,5.0,WA Mota,Wilkin Mota
Wilkin Mota,"Newlands, Cape Town",1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,WA Mota,Wilkin Mota
Wilkin Mota,"Sawai Mansingh Stadium, Jaipur",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,WA Mota,Wilkin Mota
Wilkin Mota,"SuperSport Park, Centurion",1,4,0,0,4,0,0,0,7,1,0,57.14285714285714,4.0,WA Mota,Wilkin Mota
Wilkin Mota,"The Wanderers Stadium, Johannesburg",1,12,0,0,12,0,0,0,19,1,0,63.1578947368421,12.0,WA Mota,Wilkin Mota
