_id,team_played,venues_played,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Rashid Khan,Chennai Super Kings,"Narendra Modi Stadium, Motera, Ahmedabad",2,10,1,1,10,0,0,0,5,1,1,200.0,10.0,Rashid Khan,Rashid Khan
Rashid Khan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,30,3,2,30,0,0,0,16,1,0,187.5,30.0,Rashid Khan,Rashid Khan
Rashid Khan,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",1,40,2,3,40,0,0,0,21,1,0,190.47619047619045,40.0,Rashid Khan,Rashid Khan
Rashid Khan,Chennai Super Kings,Sharjah Cricket Stadium,1,17,2,0,17,0,0,0,13,0,1,130.76923076923077,17.0,Rashid Khan,Rashid Khan
Rashid Khan,Chennai Super Kings,Dubai International Cricket Stadium,1,14,1,1,14,0,0,0,8,1,0,175.0,14.0,Rashid Khan,Rashid Khan
Rashid Khan,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,17,1,2,17,0,0,0,4,0,1,425.0,17.0,Rashid Khan,Rashid Khan
Rashid Khan,Delhi Capitals,"Narendra Modi Stadium, Motera, Ahmedabad",1,3,0,0,3,0,0,0,2,0,1,150.0,3.0,Rashid Khan,Rashid Khan
Rashid Khan,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Delhi Capitals,Dubai International Cricket Stadium,1,22,2,1,22,0,0,0,19,1,0,115.78947368421053,22.0,Rashid Khan,Rashid Khan
Rashid Khan,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Delhi Capitals,"Sheikh Zayed Stadium, Abu Dhabi",1,11,1,1,11,0,0,0,7,1,0,157.14285714285714,11.0,Rashid Khan,Rashid Khan
Rashid Khan,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Delhi Capitals,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Navi Mumbai",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Kolkata Knight Riders,Dubai International Cricket Stadium,1,8,1,0,8,0,0,0,6,1,0,133.33333333333331,8.0,Rashid Khan,Rashid Khan
Rashid Khan,Kolkata Knight Riders,"Sheikh Zayed Stadium, Abu Dhabi",1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,Rashid Khan,Rashid Khan
Rashid Khan,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,34,2,4,34,0,0,0,10,0,1,340.0,34.0,Rashid Khan,Rashid Khan
Rashid Khan,Mumbai Indians,"Narendra Modi Stadium, Motera, Ahmedabad",2,7,1,0,5,0,0,0,3,0,2,233.33333333333334,7.0,Rashid Khan,Rashid Khan
Rashid Khan,Mumbai Indians,"Wankhede Stadium, Mumbai",4,87,3,10,79,1,0,0,45,2,2,193.33333333333334,43.5,Rashid Khan,Rashid Khan
Rashid Khan,Mumbai Indians,"Brabourne Stadium, Mumbai",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,Rashid Khan,Rashid Khan
Rashid Khan,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi",1,9,2,0,9,0,0,0,5,1,0,180.0,9.0,Rashid Khan,Rashid Khan
Rashid Khan,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Mumbai Indians,Sharjah Cricket Stadium,1,3,0,0,3,0,0,0,7,0,1,42.857142857142854,3.0,Rashid Khan,Rashid Khan
Rashid Khan,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,0,0,0,0,0,0,0,2,2,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Punjab Kings,"Dr DY Patil Sports Academy, Navi Mumbai",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Punjab Kings,Sharjah Cricket Stadium,1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,Rashid Khan,Rashid Khan
Rashid Khan,Punjab Kings,Dubai International Cricket Stadium,2,0,0,0,0,0,0,0,1,1,1,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,7,0,1,6,0,0,0,3,1,1,233.33333333333334,7.0,Rashid Khan,Rashid Khan
Rashid Khan,Rajasthan Royals,"Narendra Modi Stadium, Motera, Ahmedabad",1,1,0,0,1,0,0,0,1,1,0,100.0,1.0,Rashid Khan,Rashid Khan
Rashid Khan,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,15,1,1,15,0,0,0,8,0,1,187.5,15.0,Rashid Khan,Rashid Khan
Rashid Khan,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2,18,1,1,17,0,0,0,11,1,1,163.63636363636365,18.0,Rashid Khan,Rashid Khan
Rashid Khan,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,Rashid Khan,Rashid Khan
Rashid Khan,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",1,19,1,2,19,0,0,0,6,0,1,316.66666666666663,19.0,Rashid Khan,Rashid Khan
Rashid Khan,Royal Challengers Bangalore,"Sheikh Zayed Stadium, Abu Dhabi",1,7,1,0,7,0,0,0,9,0,1,77.77777777777779,7.0,Rashid Khan,Rashid Khan
Rashid Khan,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",1,17,1,1,17,0,0,0,9,1,0,188.88888888888889,17.0,Rashid Khan,Rashid Khan
Rashid Khan,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,6,1,0,6,0,0,0,5,1,0,120.0,6.0,Rashid Khan,Rashid Khan
Rashid Khan,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,Rashid Khan,Rashid Khan
Rashid Khan,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,Rashid Khan,Rashid Khan
Rashid Khan,Sunrisers Hyderabad,"Narendra Modi Stadium, Motera, Ahmedabad",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Navi Mumbai",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Rashid Khan,Rashid Khan
Rashid Khan,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",1,31,0,4,31,0,0,0,11,0,1,281.8181818181818,31.0,Rashid Khan,Rashid Khan
MS Dhoni,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",8,270,16,18,63,2,0,0,163,5,3,165.6441717791411,54.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,"Arun Jaitley Stadium, Delhi",9,186,13,5,44,0,0,0,166,6,3,112.04819277108433,31.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,"Dr DY Patil Sports Academy, Navi Mumbai",1,21,1,2,21,0,0,0,8,0,1,262.5,21.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,Dubai International Cricket Stadium,3,51,5,1,18,0,0,0,45,2,1,113.33333333333333,25.5,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,Sharjah Cricket Stadium,1,3,0,0,3,0,0,0,5,1,0,60.0,3.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,9,1,0,9,0,0,0,9,1,0,100.0,9.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",2,62,2,6,51,1,0,0,36,1,1,172.22222222222223,62.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,27,3,1,27,0,0,0,24,1,0,112.5,27.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,"Sheikh Zayed Stadium, Abu Dhabi",1,32,2,2,32,0,0,0,15,1,0,213.33333333333334,32.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,"Kingsmead, Durban",1,5,0,0,5,0,0,0,7,1,0,71.42857142857143,5.0,MS Dhoni,MS Dhoni
MS Dhoni,Delhi Capitals,"The Wanderers Stadium, Johannesburg",1,6,0,0,6,0,0,0,7,1,0,85.71428571428571,6.0,MS Dhoni,MS Dhoni
MS Dhoni,Gujarat Lions,"Saurashtra Cricket Association Stadium, Rajkot",2,27,2,1,22,0,0,0,18,1,1,150.0,27.0,MS Dhoni,MS Dhoni
MS Dhoni,Gujarat Lions,"Maharashtra Cricket Association Stadium, Pune",2,56,3,3,30,0,0,0,51,1,1,109.80392156862746,56.0,MS Dhoni,MS Dhoni
MS Dhoni,Gujarat Titans,"Narendra Modi Stadium, Motera, Ahmedabad",2,14,1,1,14,0,0,0,8,1,1,175.0,14.0,MS Dhoni,MS Dhoni
MS Dhoni,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,MS Dhoni,MS Dhoni
MS Dhoni,Gujarat Titans,"Wankhede Stadium, Mumbai",1,7,0,0,7,0,0,0,10,1,0,70.0,7.0,MS Dhoni,MS Dhoni
MS Dhoni,Kochi Tuskers Kerala,"Nehru Stadium, Kochi",1,14,1,1,14,0,0,0,13,0,1,107.6923076923077,14.0,MS Dhoni,MS Dhoni
MS Dhoni,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk, Chennai",1,9,1,0,9,0,0,0,6,1,0,150.0,9.0,MS Dhoni,MS Dhoni
MS Dhoni,Kolkata Knight Riders,"Eden Gardens, Kolkata",10,199,11,10,66,1,0,0,152,5,5,130.92105263157893,39.8,MS Dhoni,MS Dhoni
MS Dhoni,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",8,168,10,5,43,0,0,0,136,3,5,123.52941176470588,56.0,MS Dhoni,MS Dhoni
MS Dhoni,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2,67,9,2,50,1,0,0,46,1,1,145.65217391304347,67.0,MS Dhoni,MS Dhoni
MS Dhoni,Kolkata Knight Riders,"Sheikh Zayed Stadium, Abu Dhabi",2,12,1,0,11,0,0,0,16,2,0,75.0,6.0,MS Dhoni,MS Dhoni
MS Dhoni,Kolkata Knight Riders,Dubai International Cricket Stadium,1,1,0,0,1,0,0,0,4,1,0,25.0,1.0,MS Dhoni,MS Dhoni
MS Dhoni,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",2,46,3,3,23,0,0,0,23,1,1,200.0,46.0,MS Dhoni,MS Dhoni
MS Dhoni,Kolkata Knight Riders,"JSCA International Stadium Complex, Ranchi",1,22,1,1,22,0,0,0,17,0,1,129.41176470588235,22.0,MS Dhoni,MS Dhoni
MS Dhoni,Kolkata Knight Riders,"SuperSport Park, Centurion",1,40,4,1,40,0,0,0,28,0,1,142.85714285714286,40.0,MS Dhoni,MS Dhoni
MS Dhoni,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",1,12,0,2,12,0,0,0,3,1,0,400.0,12.0,MS Dhoni,MS Dhoni
MS Dhoni,Lucknow Super Giants,"Brabourne Stadium, Mumbai",1,16,2,1,16,0,0,0,6,0,1,266.66666666666663,16.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",7,194,15,9,51,1,0,0,130,4,3,149.23076923076923,48.5,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"Dr DY Patil Sports Academy, Navi Mumbai",1,28,3,1,28,0,0,0,13,0,1,215.3846153846154,28.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"Wankhede Stadium, Mumbai",12,206,14,10,43,0,0,0,183,8,4,112.56830601092895,25.75,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,Dubai International Cricket Stadium,2,17,1,1,14,0,0,0,16,1,1,106.25,17.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi",1,0,0,0,0,0,0,0,2,0,1,0.0,0.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,Sharjah Cricket Stadium,1,16,2,1,16,0,0,0,16,1,0,100.0,16.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,12,1,0,10,0,0,0,21,2,0,57.14285714285714,6.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",3,62,6,1,26,0,0,0,57,2,1,108.77192982456141,31.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"Eden Gardens, Kolkata",2,81,4,6,63,1,0,0,58,1,1,139.6551724137931,81.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru",1,51,6,2,51,1,0,0,20,0,1,254.99999999999997,51.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",1,22,2,1,22,0,0,0,15,1,0,146.66666666666666,22.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"Newlands, Cape Town",1,36,1,2,36,0,0,0,26,1,0,138.46153846153845,36.0,MS Dhoni,MS Dhoni
MS Dhoni,Mumbai Indians,"St George's Park, Port Elizabeth",1,23,2,0,23,0,0,0,22,0,1,104.54545454545455,23.0,MS Dhoni,MS Dhoni
MS Dhoni,Pune Warriors India,"MA Chidambaram Stadium, Chepauk, Chennai",3,64,5,2,28,0,0,0,46,2,1,139.1304347826087,32.0,MS Dhoni,MS Dhoni
MS Dhoni,Pune Warriors India,"Maharashtra Cricket Association Stadium, Pune",2,71,5,3,45,0,0,0,44,1,1,161.36363636363635,71.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",6,154,8,9,60,1,0,0,103,2,4,149.51456310679612,77.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Brabourne Stadium, Mumbai",1,23,1,1,23,0,0,0,28,1,0,82.14285714285714,23.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Wankhede Stadium, Mumbai",2,54,4,4,42,0,0,0,39,1,1,138.46153846153845,54.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,Dubai International Cricket Stadium,1,12,2,0,12,0,0,0,15,1,0,80.0,12.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",6,160,12,9,79,1,0,0,97,3,3,164.9484536082474,53.333333333333336,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",1,16,1,1,16,0,0,0,7,0,1,228.57142857142856,16.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Holkar Cricket Stadium, Indore",1,5,0,0,5,0,0,0,11,1,0,45.45454545454545,5.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,64,4,5,64,1,0,0,32,0,1,200.0,64.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Sheikh Zayed Stadium, Abu Dhabi",1,26,3,1,26,0,0,0,11,1,0,236.36363636363637,26.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Barabati Stadium, Cuttack",1,23,0,1,23,0,0,0,20,1,0,114.99999999999999,23.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,60,6,2,54,1,0,0,45,1,1,133.33333333333331,60.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"SuperSport Park, Centurion",1,56,7,2,56,1,0,0,27,0,1,207.4074074074074,56.0,MS Dhoni,MS Dhoni
MS Dhoni,Punjab Kings,"Kingsmead, Durban",1,2,0,0,2,0,0,0,2,1,0,100.0,2.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",7,168,10,8,75,1,0,0,107,3,4,157.00934579439252,56.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"Brabourne Stadium, Mumbai",1,26,1,1,26,0,0,0,28,1,0,92.85714285714286,26.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,18,2,0,18,0,0,0,17,1,0,105.88235294117648,18.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,Sharjah Cricket Stadium,1,29,0,3,29,0,0,0,17,0,1,170.58823529411765,29.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"Sheikh Zayed Stadium, Abu Dhabi",1,28,2,0,28,0,0,0,28,1,0,100.0,28.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",6,145,7,7,58,1,0,0,111,4,2,130.63063063063063,36.25,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",1,5,1,0,5,0,0,0,3,1,0,166.66666666666669,5.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",2,52,6,0,31,0,0,0,56,1,1,92.85714285714286,52.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,Dubai International Cricket Stadium,1,5,0,0,5,0,0,0,8,1,0,62.5,5.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"JSCA International Stadium Complex, Ranchi",1,26,1,1,26,0,0,0,16,0,1,162.5,26.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"SuperSport Park, Centurion",1,22,0,1,22,0,0,0,19,0,1,115.78947368421053,22.0,MS Dhoni,MS Dhoni
MS Dhoni,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",1,29,1,2,29,0,0,0,17,0,1,170.58823529411765,29.0,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",10,413,29,30,84,4,0,0,237,5,5,174.26160337552744,82.6,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Navi Mumbai",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",4,95,5,4,41,0,0,0,81,2,2,117.28395061728396,47.5,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,Sharjah Cricket Stadium,1,11,2,0,11,0,0,0,9,0,1,122.22222222222223,11.0,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",2,31,3,1,29,0,0,0,22,1,1,140.9090909090909,31.0,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,Dubai International Cricket Stadium,2,29,3,1,19,0,0,0,27,1,1,107.40740740740742,29.0,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",7,165,6,9,41,0,0,0,121,7,0,136.36363636363635,23.571428571428573,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,"JSCA International Stadium Complex, Ranchi",2,33,2,0,26,0,0,0,35,2,0,94.28571428571428,16.5,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,"St George's Park, Port Elizabeth",1,16,0,1,16,0,0,0,14,1,0,114.28571428571428,16.0,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,"Kingsmead, Durban",1,18,1,0,18,0,0,0,20,1,0,90.0,18.0,MS Dhoni,MS Dhoni
MS Dhoni,Royal Challengers Bangalore,"The Wanderers Stadium, Johannesburg",1,28,0,0,28,0,0,0,30,1,0,93.33333333333333,28.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Navi Mumbai",1,3,0,0,3,0,0,0,6,1,0,50.0,3.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",3,89,7,4,61,1,0,0,55,1,2,161.8181818181818,89.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,Sharjah Cricket Stadium,2,27,2,1,14,0,0,0,25,0,2,108.0,27.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,68,6,2,47,0,0,0,49,1,1,138.77551020408163,68.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",6,122,12,4,37,0,0,0,81,5,1,150.6172839506173,24.4,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",1,9,1,0,9,0,0,0,18,1,0,50.0,9.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,37,1,2,30,0,0,0,29,2,0,127.58620689655173,18.5,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",6,240,19,11,67,2,0,0,176,5,1,136.36363636363635,48.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"JSCA International Stadium Complex, Ranchi",1,57,2,4,57,1,0,0,41,0,1,139.02439024390242,57.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,7,0,0,7,0,0,0,13,1,0,53.84615384615385,7.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",1,30,3,0,30,0,0,0,32,1,0,93.75,30.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"Kingsmead, Durban",1,22,1,1,22,0,0,0,22,1,0,100.0,22.0,MS Dhoni,MS Dhoni
MS Dhoni,Sunrisers Hyderabad,"Buffalo Park, East London",1,58,6,1,58,1,0,0,37,0,1,156.75675675675674,58.0,MS Dhoni,MS Dhoni
Michael Klinger,Delhi Capitals,"Nehru Stadium, Kochi",1,2,0,0,2,0,0,0,6,1,0,33.33333333333333,2.0,M Klinger,Michael Klinger
Michael Klinger,Delhi Capitals,"Arun Jaitley Stadium, Delhi",1,18,3,0,18,0,0,0,20,1,0,90.0,18.0,M Klinger,Michael Klinger
Michael Klinger,Kolkata Knight Riders,"Nehru Stadium, Kochi",1,29,3,0,29,0,0,0,26,1,0,111.53846153846155,29.0,M Klinger,Michael Klinger
Michael Klinger,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",1,24,3,0,24,0,0,0,25,1,0,96.0,24.0,M Klinger,Michael Klinger
Hanuma Vihari,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,11,1,0,8,0,0,0,13,2,0,84.61538461538461,5.5,GH Vihari,Hanuma Vihari
Hanuma Vihari,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,0,0,2,0,0,0,3,1,0,66.66666666666666,2.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Delhi Capitals,"Arun Jaitley Stadium, Delhi",1,17,0,1,17,0,0,0,23,1,0,73.91304347826086,17.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,11,2,0,11,0,0,0,9,0,1,122.22222222222223,11.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",1,2,0,0,2,0,0,0,3,1,0,66.66666666666666,2.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,7,0,0,6,0,0,0,14,2,0,50.0,3.5,GH Vihari,Hanuma Vihari
Hanuma Vihari,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,6,0,0,6,0,0,0,13,1,0,46.15384615384615,6.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Mumbai Indians,"Wankhede Stadium, Mumbai",2,57,7,0,41,0,0,0,47,2,0,121.27659574468086,28.5,GH Vihari,Hanuma Vihari
Hanuma Vihari,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,25,2,0,25,0,0,0,23,1,0,108.69565217391303,25.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Pune Warriors India,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,11,1,0,11,0,0,0,12,1,0,91.66666666666666,11.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Pune Warriors India,"Maharashtra Cricket Association Stadium, Pune",1,1,0,0,1,0,0,0,8,1,0,12.5,1.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",3,16,3,0,9,0,0,0,20,3,0,80.0,5.333333333333333,GH Vihari,Hanuma Vihari
Hanuma Vihari,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,46,5,0,46,0,0,0,39,1,0,117.94871794871796,46.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",1,4,0,0,4,0,0,0,9,1,0,44.44444444444444,4.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,19,0,0,19,0,0,0,28,1,0,67.85714285714286,19.0,GH Vihari,Hanuma Vihari
Hanuma Vihari,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",1,1,0,0,1,0,0,0,8,1,0,12.5,1.0,GH Vihari,Hanuma Vihari
