_id,team_played,innings_type,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Praveen Kumar,Delhi Capitals,2nd_innings,3,7,1,0,6,0,0,0,7,2,1,100.0,3.5,P Kumar,Praveen Kumar
Praveen Kumar,Delhi Capitals,1st_innings,3,13,1,0,8,0,0,0,12,2,1,108.33333333333333,6.5,P Kumar,Praveen Kumar
Praveen Kumar,Kolkata Knight Riders,2nd_innings,3,34,3,2,18,0,0,0,33,1,2,103.03030303030303,34.0,P Kumar,Praveen Kumar
Praveen Kumar,Kolkata Knight Riders,1st_innings,4,6,0,0,3,0,0,0,10,2,2,60.0,3.0,P Kumar,Praveen Kumar
Praveen Kumar,Mumbai Indians,2nd_innings,5,27,1,2,24,0,0,0,24,4,1,112.5,6.75,P Kumar,Praveen Kumar
Praveen Kumar,Mumbai Indians,1st_innings,4,14,1,0,8,0,0,0,20,4,0,70.0,3.5,P Kumar,Praveen Kumar
Praveen Kumar,Pune Warriors India,2nd_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,P Kumar,Praveen Kumar
Praveen Kumar,Pune Warriors India,1st_innings,2,6,0,0,3,0,0,0,10,1,1,60.0,6.0,P Kumar,Praveen Kumar
Praveen Kumar,Punjab Kings,2nd_innings,1,15,2,0,15,0,0,0,13,1,0,115.38461538461537,15.0,P Kumar,Praveen Kumar
Praveen Kumar,Punjab Kings,1st_innings,4,27,1,1,13,0,0,0,23,3,1,117.3913043478261,9.0,P Kumar,Praveen Kumar
Praveen Kumar,Rajasthan Royals,1st_innings,4,64,4,6,34,0,0,0,51,4,0,125.49019607843137,16.0,P Kumar,Praveen Kumar
Praveen Kumar,Rajasthan Royals,2nd_innings,3,17,1,1,10,0,0,0,15,2,1,113.33333333333333,8.5,P Kumar,Praveen Kumar
Praveen Kumar,Rising Pune Supergiant,2nd_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,P Kumar,Praveen Kumar
Praveen Kumar,Royal Challengers Bangalore,2nd_innings,2,16,2,1,15,0,0,0,11,1,1,145.45454545454547,16.0,P Kumar,Praveen Kumar
Praveen Kumar,Royal Challengers Bangalore,1st_innings,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,P Kumar,Praveen Kumar
Praveen Kumar,Sunrisers Hyderabad,1st_innings,7,26,3,0,8,0,0,0,24,2,5,108.33333333333333,13.0,P Kumar,Praveen Kumar
Praveen Kumar,Sunrisers Hyderabad,2nd_innings,4,17,0,2,14,0,0,0,19,3,1,89.47368421052632,5.666666666666667,P Kumar,Praveen Kumar
David Willey,Kolkata Knight Riders,2nd_innings,3,49,6,0,20,0,0,0,58,1,2,84.48275862068965,49.0,DJ Willey,David Willey
David Willey,Rajasthan Royals,1st_innings,1,4,1,0,4,0,0,0,2,0,1,200.0,4.0,DJ Willey,David Willey
David Willey,Rajasthan Royals,2nd_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,DJ Willey,David Willey
Rilee Rossouw,Chennai Super Kings,2nd_innings,3,49,3,2,35,0,0,0,47,3,0,104.25531914893618,16.333333333333332,RR Rossouw,Rilee Rossouw
Rilee Rossouw,Chennai Super Kings,1st_innings,1,1,0,0,1,0,0,0,4,1,0,25.0,1.0,RR Rossouw,Rilee Rossouw
Rilee Rossouw,Gujarat Titans,1st_innings,2,8,2,0,8,0,0,0,7,2,0,114.28571428571428,4.0,RR Rossouw,Rilee Rossouw
Rilee Rossouw,Lucknow Super Giants,2nd_innings,1,30,3,1,30,0,0,0,20,1,0,150.0,30.0,RR Rossouw,Rilee Rossouw
Rilee Rossouw,Mumbai Indians,2nd_innings,2,24,1,2,24,0,0,0,15,2,0,160.0,12.0,RR Rossouw,Rilee Rossouw
Rilee Rossouw,Punjab Kings,2nd_innings,1,5,1,0,5,0,0,0,5,1,0,100.0,5.0,RR Rossouw,Rilee Rossouw
Rilee Rossouw,Punjab Kings,1st_innings,1,82,6,6,82,1,0,0,37,0,1,221.6216216216216,82.0,RR Rossouw,Rilee Rossouw
Rilee Rossouw,Rajasthan Royals,2nd_innings,1,14,2,0,14,0,0,0,12,1,0,116.66666666666667,14.0,RR Rossouw,Rilee Rossouw
Rilee Rossouw,Royal Challengers Bangalore,2nd_innings,1,35,1,3,35,0,0,0,22,0,1,159.0909090909091,35.0,RR Rossouw,Rilee Rossouw
Rilee Rossouw,Sunrisers Hyderabad,2nd_innings,1,14,1,0,14,0,0,0,23,1,0,60.86956521739131,14.0,RR Rossouw,Rilee Rossouw
Cameron Green,Chennai Super Kings,1st_innings,2,18,2,0,12,0,0,0,15,2,0,120.0,9.0,C Green,Cameron Green
Cameron Green,Delhi Capitals,2nd_innings,1,17,1,1,17,0,0,0,8,0,1,212.5,17.0,C Green,Cameron Green
Cameron Green,Gujarat Titans,2nd_innings,2,63,2,5,33,0,0,0,46,2,0,136.95652173913044,31.5,C Green,Cameron Green
Cameron Green,Gujarat Titans,1st_innings,1,3,0,0,3,0,0,0,3,0,1,100.0,3.0,C Green,Cameron Green
Cameron Green,Kolkata Knight Riders,2nd_innings,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,C Green,Cameron Green
Cameron Green,Lucknow Super Giants,2nd_innings,1,4,0,0,4,0,0,0,6,0,1,66.66666666666666,4.0,C Green,Cameron Green
Cameron Green,Lucknow Super Giants,1st_innings,1,41,6,1,41,0,0,0,23,1,0,178.26086956521738,41.0,C Green,Cameron Green
Cameron Green,Punjab Kings,2nd_innings,2,90,10,3,67,1,0,0,61,2,0,147.54098360655738,45.0,C Green,Cameron Green
Cameron Green,Rajasthan Royals,2nd_innings,1,44,4,2,44,0,0,0,26,1,0,169.23076923076923,44.0,C Green,Cameron Green
Cameron Green,Royal Challengers Bangalore,1st_innings,1,5,1,0,5,0,0,0,4,1,0,125.0,5.0,C Green,Cameron Green
Cameron Green,Royal Challengers Bangalore,2nd_innings,1,2,0,0,2,0,0,0,2,0,1,100.0,2.0,C Green,Cameron Green
Cameron Green,Sunrisers Hyderabad,1st_innings,1,64,6,2,64,1,0,0,40,0,1,160.0,64.0,C Green,Cameron Green
Cameron Green,Sunrisers Hyderabad,2nd_innings,1,100,8,8,100,0,1,0,47,0,1,212.7659574468085,100.0,C Green,Cameron Green
Vijay Shankar,Chennai Super Kings,2nd_innings,6,114,3,8,54,1,0,0,82,5,1,139.02439024390242,22.8,V Shankar,Vijay Shankar
Vijay Shankar,Chennai Super Kings,1st_innings,2,62,4,3,36,0,0,0,48,1,1,129.16666666666669,62.0,V Shankar,Vijay Shankar
Vijay Shankar,Delhi Capitals,2nd_innings,5,60,5,0,29,0,0,0,62,5,0,96.7741935483871,12.0,V Shankar,Vijay Shankar
Vijay Shankar,Delhi Capitals,1st_innings,2,38,3,2,25,0,0,0,31,2,0,122.58064516129032,19.0,V Shankar,Vijay Shankar
Vijay Shankar,Gujarat Lions,2nd_innings,1,63,9,0,63,1,0,0,44,0,1,143.1818181818182,63.0,V Shankar,Vijay Shankar
Vijay Shankar,Kolkata Knight Riders,1st_innings,4,125,8,8,63,1,0,0,65,1,3,192.30769230769232,125.0,V Shankar,Vijay Shankar
Vijay Shankar,Kolkata Knight Riders,2nd_innings,4,71,2,6,51,1,0,0,45,3,1,157.77777777777777,23.666666666666668,V Shankar,Vijay Shankar
Vijay Shankar,Lucknow Super Giants,1st_innings,1,10,1,0,10,0,0,0,12,1,0,83.33333333333334,10.0,V Shankar,Vijay Shankar
Vijay Shankar,Lucknow Super Giants,2nd_innings,1,4,0,0,4,0,0,0,6,1,0,66.66666666666666,4.0,V Shankar,Vijay Shankar
Vijay Shankar,Mumbai Indians,1st_innings,3,63,4,3,43,0,0,0,48,2,1,131.25,31.5,V Shankar,Vijay Shankar
Vijay Shankar,Mumbai Indians,2nd_innings,5,89,8,2,29,0,0,0,78,4,1,114.1025641025641,22.25,V Shankar,Vijay Shankar
Vijay Shankar,Punjab Kings,2nd_innings,1,26,4,0,26,0,0,0,27,1,0,96.29629629629629,26.0,V Shankar,Vijay Shankar
Vijay Shankar,Punjab Kings,1st_innings,3,46,2,0,26,0,0,0,44,2,1,104.54545454545455,23.0,V Shankar,Vijay Shankar
Vijay Shankar,Rajasthan Royals,1st_innings,3,27,2,1,17,0,0,0,23,3,0,117.3913043478261,9.0,V Shankar,Vijay Shankar
Vijay Shankar,Rajasthan Royals,2nd_innings,4,98,8,3,52,1,0,0,77,3,1,127.27272727272727,32.666666666666664,V Shankar,Vijay Shankar
Vijay Shankar,Royal Challengers Bangalore,2nd_innings,3,56,7,2,53,1,0,0,41,3,0,136.58536585365854,18.666666666666668,V Shankar,Vijay Shankar
Vijay Shankar,Royal Challengers Bangalore,1st_innings,3,57,2,4,27,0,0,0,41,2,1,139.02439024390242,28.5,V Shankar,Vijay Shankar
Vijay Shankar,Sunrisers Hyderabad,1st_innings,2,23,1,1,23,0,0,0,13,0,2,176.9230769230769,23.0,V Shankar,Vijay Shankar
Litton Das,Delhi Capitals,1st_innings,1,4,1,0,4,0,0,0,4,1,0,100.0,4.0,Liton Das,Litton Das
Mitchell McClenaghan,Chennai Super Kings,1st_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Delhi Capitals,2nd_innings,2,10,2,0,10,0,0,0,9,2,0,111.11111111111111,5.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Delhi Capitals,1st_innings,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Gujarat Lions,2nd_innings,1,1,0,0,1,0,0,0,1,1,0,100.0,1.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Gujarat Lions,1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Kolkata Knight Riders,2nd_innings,1,20,0,3,20,0,0,0,8,1,0,250.0,20.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Punjab Kings,1st_innings,3,15,2,1,11,0,0,0,13,1,2,115.38461538461537,15.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Rajasthan Royals,1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Rising Pune Supergiant,1st_innings,2,2,0,0,2,0,0,0,2,0,2,100.0,2.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Rising Pune Supergiant,2nd_innings,2,12,0,1,12,0,0,0,11,2,0,109.09090909090908,6.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Royal Challengers Bangalore,1st_innings,2,1,0,0,1,0,0,0,4,1,1,25.0,1.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Royal Challengers Bangalore,2nd_innings,3,12,0,2,12,0,0,0,5,1,2,240.0,12.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Sunrisers Hyderabad,2nd_innings,2,8,1,0,8,0,0,0,11,2,0,72.72727272727273,4.0,MJ McClenaghan,Mitchell McClenaghan
Mitchell McClenaghan,Sunrisers Hyderabad,1st_innings,2,3,0,0,2,0,0,0,2,0,2,150.0,3.0,MJ McClenaghan,Mitchell McClenaghan
Callum Ferguson,Kolkata Knight Riders,2nd_innings,1,12,0,0,12,0,0,0,18,1,0,66.66666666666666,12.0,CJ Ferguson,Callum Ferguson
Callum Ferguson,Kolkata Knight Riders,1st_innings,1,16,2,0,16,0,0,0,19,1,0,84.21052631578947,16.0,CJ Ferguson,Callum Ferguson
Callum Ferguson,Mumbai Indians,1st_innings,1,12,1,0,12,0,0,0,13,1,0,92.3076923076923,12.0,CJ Ferguson,Callum Ferguson
Callum Ferguson,Punjab Kings,1st_innings,1,3,0,0,3,0,0,0,6,1,0,50.0,3.0,CJ Ferguson,Callum Ferguson
Callum Ferguson,Punjab Kings,2nd_innings,1,6,0,0,6,0,0,0,14,0,1,42.857142857142854,6.0,CJ Ferguson,Callum Ferguson
Callum Ferguson,Rajasthan Royals,2nd_innings,1,23,2,0,23,0,0,0,26,1,0,88.46153846153845,23.0,CJ Ferguson,Callum Ferguson
Callum Ferguson,Sunrisers Hyderabad,2nd_innings,1,15,3,0,15,0,0,0,8,0,1,187.5,15.0,CJ Ferguson,Callum Ferguson
Callum Ferguson,Sunrisers Hyderabad,1st_innings,1,11,1,0,11,0,0,0,13,1,0,84.61538461538461,11.0,CJ Ferguson,Callum Ferguson
Vishnu Vinod,Delhi Capitals,1st_innings,2,12,0,1,9,0,0,0,14,2,0,85.71428571428571,6.0,Vishnu Vinod,Vishnu Vinod
Vishnu Vinod,Gujarat Titans,1st_innings,1,30,2,2,30,0,0,0,20,1,0,150.0,30.0,Vishnu Vinod,Vishnu Vinod
Vishnu Vinod,Gujarat Titans,2nd_innings,1,5,0,0,5,0,0,0,7,1,0,71.42857142857143,5.0,Vishnu Vinod,Vishnu Vinod
Vishnu Vinod,Lucknow Super Giants,2nd_innings,1,2,0,0,2,0,0,0,4,1,0,50.0,2.0,Vishnu Vinod,Vishnu Vinod
Vishnu Vinod,Punjab Kings,1st_innings,1,7,1,0,7,0,0,0,12,1,0,58.333333333333336,7.0,Vishnu Vinod,Vishnu Vinod
Bodapati Sumanth,Chennai Super Kings,2nd_innings,1,16,2,0,16,0,0,0,18,1,0,88.88888888888889,16.0,B Sumanth,Bodapati Sumanth
Bodapati Sumanth,Delhi Capitals,1st_innings,1,7,0,0,7,0,0,0,12,0,1,58.333333333333336,7.0,B Sumanth,Bodapati Sumanth
Bodapati Sumanth,Punjab Kings,2nd_innings,1,6,1,0,6,0,0,0,3,0,1,200.0,6.0,B Sumanth,Bodapati Sumanth
Bodapati Sumanth,Royal Challengers Bangalore,1st_innings,1,6,0,0,6,0,0,0,4,0,1,150.0,6.0,B Sumanth,Bodapati Sumanth
Nuwan Zoysa,Mumbai Indians,2nd_innings,1,10,1,0,10,0,0,0,7,0,1,142.85714285714286,10.0,DNT Zoysa,Nuwan Zoysa
Nuwan Zoysa,Punjab Kings,1st_innings,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,DNT Zoysa,Nuwan Zoysa
Steven Smith,Chennai Super Kings,1st_innings,4,132,9,7,69,1,0,0,93,3,1,141.93548387096774,44.0,SPD Smith,Steven Smith
Steven Smith,Chennai Super Kings,2nd_innings,8,185,12,3,44,0,0,0,179,6,2,103.35195530726257,30.833333333333332,SPD Smith,Steven Smith
Steven Smith,Delhi Capitals,2nd_innings,5,90,10,3,38,0,0,0,70,4,1,128.57142857142858,22.5,SPD Smith,Steven Smith
Steven Smith,Delhi Capitals,1st_innings,2,84,12,2,50,1,0,0,45,1,1,186.66666666666666,84.0,SPD Smith,Steven Smith
Steven Smith,Gujarat Lions,1st_innings,3,149,14,6,101,0,1,0,88,3,0,169.3181818181818,49.666666666666664,SPD Smith,Steven Smith
Steven Smith,Gujarat Lions,2nd_innings,1,4,1,0,4,0,0,0,2,1,0,200.0,4.0,SPD Smith,Steven Smith
Steven Smith,Kolkata Knight Riders,1st_innings,7,230,21,2,73,2,0,0,182,4,3,126.37362637362637,57.5,SPD Smith,Steven Smith
Steven Smith,Kolkata Knight Riders,2nd_innings,5,32,2,1,14,0,0,0,42,5,0,76.19047619047619,6.4,SPD Smith,Steven Smith
Steven Smith,Mumbai Indians,2nd_innings,11,369,31,9,84,4,0,0,298,8,3,123.8255033557047,46.125,SPD Smith,Steven Smith
Steven Smith,Mumbai Indians,1st_innings,4,102,10,3,45,0,0,0,69,4,0,147.82608695652172,25.5,SPD Smith,Steven Smith
Steven Smith,Punjab Kings,2nd_innings,6,149,14,3,50,1,0,0,115,4,2,129.56521739130434,37.25,SPD Smith,Steven Smith
Steven Smith,Punjab Kings,1st_innings,8,168,19,3,38,0,0,0,126,6,2,133.33333333333331,28.0,SPD Smith,Steven Smith
Steven Smith,Rajasthan Royals,1st_innings,1,18,1,0,18,0,0,0,22,0,1,81.81818181818183,18.0,SPD Smith,Steven Smith
Steven Smith,Rajasthan Royals,2nd_innings,1,37,5,0,37,0,0,0,31,1,0,119.35483870967742,37.0,SPD Smith,Steven Smith
Steven Smith,Royal Challengers Bangalore,2nd_innings,8,175,17,5,48,0,0,0,133,6,2,131.57894736842107,29.166666666666668,SPD Smith,Steven Smith
Steven Smith,Royal Challengers Bangalore,1st_innings,6,181,17,3,57,1,0,0,139,6,0,130.2158273381295,30.166666666666668,SPD Smith,Steven Smith
Steven Smith,Sunrisers Hyderabad,1st_innings,3,87,5,1,34,0,0,0,79,2,1,110.12658227848102,43.5,SPD Smith,Steven Smith
Steven Smith,Sunrisers Hyderabad,2nd_innings,10,293,25,9,68,1,0,0,227,8,2,129.07488986784142,36.625,SPD Smith,Steven Smith
Yogesh Nagar,Chennai Super Kings,1st_innings,1,44,1,1,44,0,0,0,47,0,1,93.61702127659575,44.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Chennai Super Kings,2nd_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Kochi Tuskers Kerala,1st_innings,2,40,2,0,22,0,0,0,53,2,0,75.47169811320755,20.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Kolkata Knight Riders,1st_innings,1,10,1,0,10,0,0,0,7,1,0,142.85714285714286,10.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Kolkata Knight Riders,2nd_innings,1,19,0,2,19,0,0,0,12,1,0,158.33333333333331,19.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Mumbai Indians,1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Mumbai Indians,2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Pune Warriors India,2nd_innings,1,24,3,0,24,0,0,0,19,1,0,126.3157894736842,24.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Punjab Kings,1st_innings,1,11,1,1,11,0,0,0,9,1,0,122.22222222222223,11.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Punjab Kings,2nd_innings,1,10,2,0,10,0,0,0,7,1,0,142.85714285714286,10.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Rajasthan Royals,1st_innings,1,27,2,2,27,0,0,0,20,1,0,135.0,27.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Rajasthan Royals,2nd_innings,1,9,1,0,9,0,0,0,9,0,1,100.0,9.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Royal Challengers Bangalore,2nd_innings,1,16,2,0,16,0,0,0,15,1,0,106.66666666666667,16.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Royal Challengers Bangalore,1st_innings,2,20,1,0,20,0,0,0,22,1,1,90.9090909090909,20.0,Y Nagar,Yogesh Nagar
Yogesh Nagar,Sunrisers Hyderabad,2nd_innings,4,54,4,3,23,0,0,0,35,2,2,154.2857142857143,27.0,Y Nagar,Yogesh Nagar
Vikramjeet Malik,Mumbai Indians,1st_innings,1,6,1,0,6,0,0,0,5,1,0,120.0,6.0,VS Malik,Vikramjeet Malik
Vikramjeet Malik,Punjab Kings,2nd_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,VS Malik,Vikramjeet Malik
Washington Sundar,Chennai Super Kings,1st_innings,4,37,3,2,13,0,0,0,22,2,2,168.1818181818182,18.5,Washington Sundar,Washington Sundar
Washington Sundar,Chennai Super Kings,2nd_innings,2,9,1,0,7,0,0,0,13,2,0,69.23076923076923,4.5,Washington Sundar,Washington Sundar
Washington Sundar,Delhi Capitals,2nd_innings,4,47,6,0,24,0,0,0,31,2,2,151.61290322580646,23.5,Washington Sundar,Washington Sundar
Washington Sundar,Delhi Capitals,1st_innings,2,6,0,0,6,0,0,0,10,1,1,60.0,6.0,Washington Sundar,Washington Sundar
Washington Sundar,Gujarat Titans,1st_innings,1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,Washington Sundar,Washington Sundar
Washington Sundar,Kolkata Knight Riders,2nd_innings,2,5,0,0,4,0,0,0,12,1,1,41.66666666666667,5.0,Washington Sundar,Washington Sundar
Washington Sundar,Kolkata Knight Riders,1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,Washington Sundar,Washington Sundar
Washington Sundar,Lucknow Super Giants,1st_innings,1,16,0,0,16,0,0,0,28,1,0,57.14285714285714,16.0,Washington Sundar,Washington Sundar
Washington Sundar,Lucknow Super Giants,2nd_innings,1,18,1,0,18,0,0,0,14,1,0,128.57142857142858,18.0,Washington Sundar,Washington Sundar
Washington Sundar,Mumbai Indians,2nd_innings,4,27,3,0,10,0,0,0,31,4,0,87.09677419354838,6.75,Washington Sundar,Washington Sundar
Washington Sundar,Mumbai Indians,1st_innings,4,22,1,0,10,0,0,0,18,2,2,122.22222222222223,11.0,Washington Sundar,Washington Sundar
Washington Sundar,Punjab Kings,1st_innings,2,38,4,1,25,0,0,0,33,2,0,115.15151515151516,19.0,Washington Sundar,Washington Sundar
Washington Sundar,Punjab Kings,2nd_innings,2,39,4,1,30,0,0,0,31,1,1,125.80645161290323,39.0,Washington Sundar,Washington Sundar
Washington Sundar,Rajasthan Royals,2nd_innings,3,76,6,5,40,0,0,0,38,3,0,200.0,25.333333333333332,Washington Sundar,Washington Sundar
Washington Sundar,Sunrisers Hyderabad,1st_innings,4,35,3,0,21,0,0,0,38,3,1,92.10526315789474,11.666666666666666,Washington Sundar,Washington Sundar
Washington Sundar,Sunrisers Hyderabad,2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Washington Sundar,Washington Sundar
Owais Shah,Chennai Super Kings,1st_innings,1,52,4,3,52,1,0,0,43,1,0,120.93023255813952,52.0,OA Shah,Owais Shah
Owais Shah,Chennai Super Kings,2nd_innings,2,8,1,0,5,0,0,0,7,2,0,114.28571428571428,4.0,OA Shah,Owais Shah
Owais Shah,Delhi Capitals,2nd_innings,1,1,0,0,1,0,0,0,1,1,0,100.0,1.0,OA Shah,Owais Shah
Owais Shah,Delhi Capitals,1st_innings,1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,OA Shah,Owais Shah
Owais Shah,Kolkata Knight Riders,1st_innings,3,78,7,1,31,0,0,0,66,2,1,118.18181818181819,39.0,OA Shah,Owais Shah
Owais Shah,Mumbai Indians,2nd_innings,1,76,5,5,76,1,0,0,42,1,0,180.95238095238096,76.0,OA Shah,Owais Shah
Owais Shah,Mumbai Indians,1st_innings,2,59,4,1,31,0,0,0,47,1,1,125.53191489361701,59.0,OA Shah,Owais Shah
Owais Shah,Pune Warriors India,2nd_innings,1,4,0,0,4,0,0,0,7,0,1,57.14285714285714,4.0,OA Shah,Owais Shah
Owais Shah,Punjab Kings,1st_innings,2,37,3,2,23,0,0,0,20,1,1,185.0,37.0,OA Shah,Owais Shah
Owais Shah,Rajasthan Royals,2nd_innings,1,19,0,2,19,0,0,0,17,0,1,111.76470588235294,19.0,OA Shah,Owais Shah
Owais Shah,Royal Challengers Bangalore,2nd_innings,3,13,0,1,10,0,0,0,21,2,1,61.904761904761905,6.5,OA Shah,Owais Shah
Owais Shah,Royal Challengers Bangalore,1st_innings,1,60,5,5,60,1,0,0,26,1,0,230.76923076923075,60.0,OA Shah,Owais Shah
Owais Shah,Sunrisers Hyderabad,2nd_innings,1,12,1,0,12,0,0,0,11,1,0,109.09090909090908,12.0,OA Shah,Owais Shah
Owais Shah,Sunrisers Hyderabad,1st_innings,2,86,4,3,58,1,0,0,78,1,1,110.25641025641026,86.0,OA Shah,Owais Shah
Andrew McDonald,Chennai Super Kings,2nd_innings,1,8,0,0,8,0,0,0,7,1,0,114.28571428571428,8.0,AB McDonald,Andrew McDonald
Andrew McDonald,Delhi Capitals,2nd_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,AB McDonald,Andrew McDonald
Andrew McDonald,Delhi Capitals,1st_innings,1,30,4,2,30,0,0,0,19,1,0,157.89473684210526,30.0,AB McDonald,Andrew McDonald
Andrew McDonald,Mumbai Indians,2nd_innings,1,33,0,1,33,0,0,0,31,0,1,106.4516129032258,33.0,AB McDonald,Andrew McDonald
Andrew McDonald,Punjab Kings,2nd_innings,1,8,1,0,8,0,0,0,6,0,1,133.33333333333331,8.0,AB McDonald,Andrew McDonald
Andrew McDonald,Punjab Kings,1st_innings,1,9,1,0,9,0,0,0,10,1,0,90.0,9.0,AB McDonald,Andrew McDonald
Andrew McDonald,Rajasthan Royals,1st_innings,1,14,2,0,14,0,0,0,9,0,1,155.55555555555557,14.0,AB McDonald,Andrew McDonald
Andrew McDonald,Royal Challengers Bangalore,1st_innings,2,21,1,1,18,0,0,0,16,1,1,131.25,21.0,AB McDonald,Andrew McDonald
Doddapaneni Kalyankrishna,Punjab Kings,1st_innings,1,3,0,0,3,0,0,0,8,1,0,37.5,3.0,D Kalyankrishna,Doddapaneni Kalyankrishna
Manprit Juneja,Chennai Super Kings,2nd_innings,1,2,0,0,2,0,0,0,3,1,0,66.66666666666666,2.0,MC Juneja,Manprit Juneja
Manprit Juneja,Kolkata Knight Riders,1st_innings,1,8,1,0,8,0,0,0,9,1,0,88.88888888888889,8.0,MC Juneja,Manprit Juneja
Manprit Juneja,Mumbai Indians,2nd_innings,1,49,6,0,49,0,0,0,40,1,0,122.50000000000001,49.0,MC Juneja,Manprit Juneja
Manprit Juneja,Punjab Kings,1st_innings,1,14,1,0,14,0,0,0,20,1,0,70.0,14.0,MC Juneja,Manprit Juneja
Manprit Juneja,Rajasthan Royals,2nd_innings,1,20,1,1,20,0,0,0,18,1,0,111.11111111111111,20.0,MC Juneja,Manprit Juneja
Manprit Juneja,Royal Challengers Bangalore,1st_innings,1,17,2,0,17,0,0,0,16,1,0,106.25,17.0,MC Juneja,Manprit Juneja
Manprit Juneja,Sunrisers Hyderabad,1st_innings,1,15,0,0,15,0,0,0,22,1,0,68.18181818181817,15.0,MC Juneja,Manprit Juneja
Graeme Smith,Chennai Super Kings,2nd_innings,2,37,4,0,35,0,0,0,49,1,1,75.51020408163265,37.0,GC Smith,Graeme Smith
Graeme Smith,Chennai Super Kings,1st_innings,2,121,11,4,91,1,0,0,84,2,0,144.04761904761904,60.5,GC Smith,Graeme Smith
Graeme Smith,Delhi Capitals,1st_innings,3,55,10,0,25,0,0,0,52,3,0,105.76923076923077,18.333333333333332,GC Smith,Graeme Smith
Graeme Smith,Delhi Capitals,2nd_innings,3,68,8,0,44,0,0,0,77,2,1,88.31168831168831,34.0,GC Smith,Graeme Smith
Graeme Smith,Kochi Tuskers Kerala,2nd_innings,1,24,3,0,24,0,0,0,24,1,0,100.0,24.0,GC Smith,Graeme Smith
Graeme Smith,Kolkata Knight Riders,1st_innings,2,17,1,0,15,0,0,0,28,2,0,60.71428571428571,8.5,GC Smith,Graeme Smith
Graeme Smith,Kolkata Knight Riders,2nd_innings,1,24,4,0,24,0,0,0,24,1,0,100.0,24.0,GC Smith,Graeme Smith
Graeme Smith,Mumbai Indians,2nd_innings,2,32,5,0,26,0,0,0,34,2,0,94.11764705882352,16.0,GC Smith,Graeme Smith
Graeme Smith,Mumbai Indians,1st_innings,2,24,3,0,19,0,0,0,28,2,0,85.71428571428571,12.0,GC Smith,Graeme Smith
Graeme Smith,Punjab Kings,2nd_innings,2,2,0,0,2,0,0,0,7,2,0,28.57142857142857,1.0,GC Smith,Graeme Smith
Graeme Smith,Punjab Kings,1st_innings,1,77,12,1,77,1,0,0,44,1,0,175.0,77.0,GC Smith,Graeme Smith
